start,end,cost
20001,11690,1
20001,11691,1
20001,11692,1
20001,11693,1
20001,11694,1
20001,11695,1
20001,11696,1
20001,11697,1
20001,11698,1
20001,11699,1
20001,11700,1
20001,11701,1
20001,11702,1
20001,11703,1
20001,11704,1
20001,11705,1
20001,11706,1
20001,11707,1
20001,11708,1
20001,11709,1
20001,11710,1
20001,11711,1
20001,11712,1
20001,11713,1
20001,11714,1
20001,11715,1
20001,11716,1
20001,11717,1
20001,11718,1
20001,11719,1
20001,11720,1
20001,11721,1
20001,11722,1
20001,11723,1
20001,11724,1
20001,11725,1
20001,11726,1
20001,11727,1
20001,11728,1
20001,11729,1
20001,11730,1
20001,11731,1
20001,11732,1
20001,11733,1
20001,11734,1
20001,11735,1
20001,11736,1
20001,11737,1
20001,11738,1
20001,11739,1
20001,11740,1
20001,11741,1
20001,11742,1
20001,11743,1
20001,11744,1
20001,11745,1
20001,11746,1
20001,11747,1
20001,11748,1
20001,11749,1
20001,11750,1
20001,11751,1
20001,11752,1
20001,11753,1
20001,11754,1
20001,11755,1
20001,11756,1
20001,11757,1
20001,11758,1
20001,11759,1
20001,11760,1
20001,11761,1
20001,11762,1
20001,11763,1
20001,11764,1
20001,11765,1
20001,11766,1
20001,11767,1
20001,11768,1
20001,11769,1
20001,11770,1
20001,11771,1
20001,11772,1
20001,11773,1
20001,11774,1
20001,11775,1
20001,11776,1
20001,11777,1
20001,11778,1
20001,11779,1
20001,11780,1
20001,11781,1
20001,11782,1
20001,11783,1
20001,11784,1
20001,11785,1
20001,11786,1
20001,11787,1
20001,11788,1
20001,11789,1
20001,11790,1
20001,11791,1
20001,11792,1
20001,11793,1
20001,11794,1
20001,11795,1
20001,11796,1
20001,11797,1
20001,11798,1
20001,11799,1
20001,11800,1
20001,11801,1
20001,11802,1
20001,11803,1
20001,11804,1
20001,11805,1
20001,11806,1
20001,11807,1
20001,11808,1
20001,11809,1
20001,11810,1
20001,11811,1
20001,11812,1
20001,11813,1
20001,11814,1
20001,11815,1
20001,11816,1
20001,11817,1
20001,11818,1
20001,11819,1
20001,11820,1
20001,11821,1
20001,11822,1
20001,11823,1
20001,11824,1
20001,11825,1
20001,11826,1
20001,11827,1
20001,11828,1
20001,11829,1
20001,11830,1
20001,11831,1
20001,11832,1
20001,11833,1
20001,11834,1
20001,11835,1
20001,11836,1
20001,11837,1
20001,11838,1
20001,11839,1
20001,11840,1
20001,11841,1
20001,11842,1
20001,11843,1
20001,11844,1
20001,11845,1
20001,11846,1
20001,11847,1
20001,11848,1
20001,11849,1
20001,11850,1
20001,11851,1
20001,11852,1
20001,11853,1
20001,11854,1
20001,11855,1
20001,11856,1
20001,11857,1
20001,11858,1
20001,11859,1
20001,11860,1
20001,11861,1
20001,11862,1
20001,11863,1
20001,11864,1
20001,11865,1
20001,11866,1
20001,11867,1
20001,11868,1
20001,11869,1
20001,11870,1
20001,11871,1
20001,11872,1
20001,11873,1
20001,11874,1
20001,11875,1
20001,11876,1
20001,11877,1
20001,11878,1
20001,11879,1
20001,11880,1
20001,11881,1
20001,11882,1
20001,11883,1
20001,11884,1
20001,11885,1
20001,11886,1
20001,11887,1
20001,11888,1
20001,11889,1
20001,11890,1
20001,11891,1
20001,11892,1
20001,11893,1
20001,11894,1
20001,11895,1
20001,11896,1
20001,11897,1
20001,11898,1
20001,11899,1
20001,11900,1
20001,11901,1
20001,11902,1
20001,11903,1
20001,11904,1
20001,11905,1
20001,11906,1
20001,11907,1
20001,11908,1
20001,11909,1
20001,11910,1
20001,11911,1
20001,11912,1
20001,11913,1
20001,11914,1
20001,11915,1
20001,11916,1
20001,11917,1
20001,11918,1
20001,11919,1
20001,11920,1
20001,11921,1
20001,11922,1
20001,11923,1
20001,11924,1
20001,11925,1
20001,11926,1
20001,11927,1
20001,11928,1
20001,11929,1
20001,11930,1
20001,11931,1
20001,11932,1
20001,11933,1
20001,11934,1
20001,11935,1
20001,11936,1
20001,11937,1
20001,11938,1
20001,11939,1
20001,11940,1
20001,11941,1
20001,11942,1
20001,11943,1
20001,11944,1
20001,11945,1
20001,11946,1
20001,11947,1
20001,11948,1
20001,11949,1
20001,11950,1
20001,11951,1
20001,11952,1
20001,11953,1
20001,11954,1
20001,11955,1
20001,11956,1
20001,11957,1
20001,11958,1
20001,11959,1
20001,11960,1
20001,11961,1
20001,11962,1
20001,11963,1
20001,11964,1
20001,11965,1
20001,11966,1
20001,11967,1
20001,11968,1
20001,11969,1
20001,11970,1
20001,11971,1
20001,11972,1
20001,11973,1
20001,11974,1
20001,11975,1
20001,11976,1
20001,11977,1
20001,11978,1
20001,11979,1
20001,11980,1
20001,11981,1
20001,11982,1
20001,11983,1
20001,11984,1
20001,11985,1
20001,11986,1
20001,11987,1
20001,11988,1
20001,11989,1
20001,11990,1
20001,11991,1
20001,11992,1
20001,11993,1
20001,11994,1
20001,11995,1
20001,11996,1
20001,11997,1
20001,11998,1
20001,11999,1
20001,12000,1
20001,12001,1
20001,12002,1
20001,12003,1
20001,12004,1
20001,12005,1
20001,12006,1
20001,12007,1
20001,12008,1
20001,12009,1
20001,12010,1
20001,12011,1
20001,12012,1
20001,12013,1
20001,12014,1
20001,12015,1
20001,12016,1
20001,12017,1
20001,12018,1
20001,12019,1
20001,12020,1
20001,12021,1
20001,12022,1
20001,12023,1
20001,12024,1
20001,12025,1
20001,12026,1
20001,12027,1
20001,12028,1
20001,12029,1
20001,12030,1
20001,12031,1
20001,12032,1
20001,12033,1
20001,12034,1
20001,12035,1
20001,12036,1
20001,12037,1
20001,12038,1
20001,12039,1
20001,12040,1
20001,12041,1
20001,12042,1
20001,12043,1
20001,12044,1
20001,12045,1
20001,12046,1
20001,12047,1
20001,12048,1
20001,12049,1
20001,12050,1
20001,12051,1
20001,12052,1
20001,12053,1
20001,12054,1
20001,12055,1
20001,12056,1
20001,12057,1
20001,12058,1
20001,12059,1
20001,12060,1
20001,12061,1
20001,12062,1
20001,12063,1
20001,12064,1
20001,12065,1
20001,12066,1
20001,12067,1
20001,12068,1
20001,12069,1
20001,12070,1
20001,12071,1
20001,12072,1
20001,12073,1
20001,12074,1
20001,12075,1
20001,12076,1
20001,12077,1
20001,12078,1
20001,12079,1
20001,12080,1
20001,12081,1
20001,12082,1
20001,12083,1
20001,12084,1
20001,12085,1
20001,12086,1
20001,12087,1
20001,12088,1
20001,12089,1
20001,12090,1
20001,12091,1
20001,12092,1
20001,12093,1
20001,12094,1
20001,12095,1
20001,12096,1
20001,12097,1
20001,12098,1
20001,12099,1
20001,12100,1
20001,12101,1
20001,12102,1
20001,12103,1
20001,12104,1
20001,12105,1
20001,12106,1
20001,12107,1
20001,12108,1
20001,12109,1
20001,12110,1
20001,12111,1
20001,12112,1
20001,12113,1
20001,12114,1
20001,12115,1
20001,12116,1
20001,12117,1
20001,12118,1
20001,12119,1
20001,12120,1
20001,12121,1
20001,12122,1
20001,12123,1
20001,12124,1
20001,12125,1
20001,12126,1
20001,12127,1
20001,12128,1
20001,12129,1
20001,12130,1
20001,12131,1
20001,12132,1
20001,12133,1
20001,12134,1
20001,12135,1
20001,12136,1
20001,12137,1
20001,12138,1
20001,12139,1
20001,12140,1
20001,12141,1
20001,12142,1
20001,12143,1
20001,12144,1
20001,12145,1
20001,12146,1
20001,12147,1
20001,12148,1
20001,12149,1
20001,12150,1
20001,12151,1
20001,12152,1
20001,12153,1
20001,12154,1
20001,12155,1
20001,12156,1
20001,12157,1
20001,12158,1
20001,12159,1
20001,12160,1
20001,12161,1
20001,12162,1
20001,12163,1
20001,12164,1
20001,12165,1
20001,12166,1
20001,12167,1
20001,12168,1
20001,12169,1
20001,12170,1
20001,12171,1
20001,12172,1
20001,12173,1
20001,12174,1
20001,12175,1
20001,12176,1
20001,12177,1
20001,12178,1
20001,12179,1
20001,12180,1
20001,12181,1
20001,12182,1
20001,12183,1
20001,12184,1
20001,12185,1
20001,12186,1
20001,12187,1
20001,12188,1
20001,12189,1
20001,12190,1
20001,12191,1
20001,12192,1
20001,12193,1
20001,12194,1
20001,12195,1
20001,12196,1
20001,12197,1
20001,12198,1
20001,12199,1
20001,12200,1
20001,12201,1
20001,12202,1
20001,12203,1
20001,12204,1
20001,12205,1
20001,12206,1
20001,12207,1
20001,12208,1
20001,12209,1
20001,12210,1
20001,12211,1
20001,12212,1
20001,12213,1
20001,12214,1
20001,12215,1
20001,12216,1
20001,12217,1
20001,12218,1
20001,12219,1
20001,12220,1
20001,12221,1
20001,12222,1
20001,12223,1
20001,12224,1
20001,12225,1
20001,12226,1
20001,12227,1
20001,12228,1
20001,12229,1
20001,12230,1
20001,12231,1
20001,12232,1
20001,12233,1
20001,12234,1
20001,12235,1
20001,12236,1
20001,12237,1
20001,12238,1
20001,12239,1
20001,12240,1
20001,12241,1
20001,12242,1
20001,12243,1
20001,12244,1
20001,12245,1
20001,12246,1
20001,12247,1
20001,12248,1
20001,12249,1
20001,12250,1
20001,12251,1
20001,12252,1
20001,12253,1
20001,12254,1
20001,12255,1
20001,12256,1
20001,12257,1
20001,12258,1
20001,12259,1
20001,12260,1
20001,12261,1
20001,12262,1
20001,12263,1
20001,12264,1
20001,12265,1
20001,12266,1
20001,12267,1
20001,12268,1
20001,12269,1
20001,12270,1
20001,12271,1
20001,12272,1
20001,12273,1
20001,12274,1
20001,12275,1
20001,12276,1
20001,12277,1
20001,12278,1
20001,12279,1
20001,12280,1
20001,12281,1
20001,12282,1
20001,12283,1
20001,12284,1
20001,12285,1
20001,12286,1
20001,12287,1
20001,12288,1
20001,12289,1
20001,12290,1
20001,12291,1
20001,12292,1
20001,12293,1
20001,12294,1
20001,12295,1
20001,12296,1
20001,12297,1
20001,12298,1
20001,12299,1
20001,12300,1
20001,12301,1
20001,12302,1
20001,12303,1
20001,12304,1
20001,12305,1
20001,12306,1
20001,12307,1
20001,12308,1
20001,12309,1
20001,12310,1
20001,12311,1
20001,12312,1
20001,12313,1
20001,12314,1
20001,12315,1
20001,12316,1
20001,12317,1
20001,12318,1
20001,12319,1
20001,12320,1
20001,12321,1
20001,12322,1
20001,12323,1
20001,12324,1
20001,12325,1
20001,12326,1
20001,12327,1
20001,12328,1
20001,12329,1
20001,12330,1
20001,12331,1
20001,12332,1
20001,12333,1
20001,12334,1
20001,12335,1
20001,12336,1
20001,12337,1
20001,12338,1
20001,12339,1
20001,12340,1
20001,12341,1
20001,12342,1
20001,12343,1
20001,12344,1
20001,12345,1
20001,12346,1
20001,12347,1
20001,12348,1
20001,12349,1
20001,12350,1
20001,12351,1
20001,12352,1
20001,12353,1
20001,12354,1
20001,12355,1
20001,12356,1
20001,12357,1
20001,12358,1
20001,12359,1
20001,12360,1
20001,12361,1
20001,12362,1
20001,12363,1
20001,12364,1
20001,12365,1
20001,12366,1
20001,12367,1
20001,12368,1
20001,12369,1
20001,12370,1
20001,12371,1
20001,12372,1
20001,12373,1
20001,12374,1
20001,12375,1
20001,12376,1
20001,12377,1
20001,12378,1
20001,12379,1
20001,12380,1
20001,12381,1
20001,12382,1
20001,12383,1
20001,12384,1
20001,12385,1
20001,12386,1
20001,12387,1
20001,12388,1
20001,12389,1
20001,12390,1
20001,12391,1
20001,12392,1
20001,12393,1
20001,12394,1
20001,12395,1
20001,12396,1
20001,12397,1
20001,12398,1
20001,12399,1
20001,12400,1
20001,12401,1
20001,12402,1
20001,12403,1
20001,12404,1
20001,12405,1
20001,12406,1
20001,12407,1
20001,12408,1
20001,12409,1
20001,12410,1
20001,12411,1
20001,12412,1
20001,12413,1
20001,12414,1
20001,12415,1
20001,12416,1
20001,12417,1
20001,12418,1
20001,12419,1
20001,12420,1
20001,12421,1
20001,12422,1
20001,12423,1
20001,12424,1
20001,12425,1
20001,12426,1
20001,12427,1
20001,12428,1
20001,12429,1
20001,12430,1
20001,12431,1
20001,12432,1
20001,12433,1
20001,12434,1
20001,12435,1
20001,12436,1
20001,12437,1
20001,12438,1
20001,12439,1
20001,12440,1
20001,12441,1
20001,12442,1
20001,12443,1
20001,12444,1
20001,12445,1
20001,12446,1
20001,12447,1
20001,12448,1
20001,12449,1
20001,12450,1
20001,12451,1
20001,12452,1
20001,12453,1
20001,12454,1
20001,12455,1
20001,12456,1
20001,12457,1
20001,12458,1
20001,12459,1
20001,12460,1
20001,12461,1
20001,12462,1
20001,12463,1
20001,12464,1
20001,12465,1
20001,12466,1
20001,12467,1
20001,12468,1
20001,12469,1
20001,12470,1
20001,12471,1
20001,12472,1
20001,12473,1
20001,12474,1
20001,12475,1
20001,12476,1
20001,12477,1
20001,12478,1
20001,12479,1
20001,12480,1
20001,12481,1
20001,12482,1
20001,12483,1
20001,12484,1
20001,12485,1
20001,12486,1
20001,12487,1
20001,12488,1
20001,12489,1
20001,12490,1
20001,12491,1
20001,12492,1
20001,12493,1
20001,12494,1
20001,12495,1
20001,12496,1
20001,12497,1
20001,12498,1
20001,12499,1
20001,12500,1
20001,12501,1
20001,12502,1
20001,12503,1
20001,12504,1
20001,12505,1
20001,12506,1
20001,12507,1
20001,12508,1
20001,12509,1
20001,12510,1
20001,12511,1
20001,12512,1
20001,12513,1
20001,12514,1
20001,12515,1
20001,12516,1
20001,12517,1
20001,12518,1
20001,12519,1
20001,12520,1
20001,12521,1
20001,12522,1
20001,12523,1
20001,12524,1
20001,12525,1
20001,12526,1
20001,12527,1
20001,12528,1
20001,12529,1
20001,12530,1
20001,12531,1
20001,12532,1
20001,12533,1
20001,12534,1
20001,12535,1
20001,12536,1
20001,12537,1
20001,12538,1
20001,12539,1
20001,12540,1
20001,12541,1
20001,12542,1
20001,12543,1
20001,12544,1
20001,12545,1
20001,12546,1
20001,12547,1
20001,12548,1
20001,12549,1
20001,12550,1
20001,12551,1
20001,12552,1
20001,12553,1
20001,12554,1
20001,12555,1
20001,12556,1
20001,12557,1
20001,12558,1
20001,12559,1
20001,12560,1
20001,12561,1
20001,12562,1
20001,12563,1
20001,12564,1
20001,12565,1
20001,12566,1
20001,12567,1
20001,12568,1
20001,12569,1
20001,12570,1
20001,12571,1
20001,12572,1
20001,12573,1
20001,12574,1
20001,12575,1
20001,12576,1
20001,12577,1
20001,12578,1
20001,12579,1
20001,12580,1
20001,12581,1
20001,12582,1
20001,12583,1
20001,12584,1
20001,12585,1
20001,12586,1
20001,12587,1
20001,12588,1
20001,12589,1
20001,12590,1
20001,12591,1
20001,12592,1
20001,12593,1
20001,12594,1
20001,12595,1
20001,12596,1
20001,12597,1
20001,12598,1
20001,12599,1
20001,12600,1
20001,12601,1
20001,12602,1
20001,12603,1
20001,12604,1
20001,12605,1
20001,12606,1
20001,12607,1
20001,12608,1
20001,12609,1
20001,12610,1
20001,12611,1
20001,12612,1
20001,12613,1
20001,12614,1
20001,12615,1
20001,12616,1
20001,12617,1
20001,12618,1
20001,12619,1
20001,12620,1
20001,12621,1
20001,12622,1
20001,12623,1
20001,12624,1
20001,12625,1
20001,12626,1
20001,12627,1
20001,12628,1
20001,12629,1
20001,12630,1
20001,12631,1
20001,12632,1
20001,12633,1
20001,12634,1
20001,12635,1
20001,12636,1
20001,12637,1
20001,12638,1
20001,12639,1
20001,12640,1
20001,12641,1
20001,12642,1
20001,12643,1
20001,12644,1
20001,12645,1
20001,12646,1
20001,12647,1
20001,12648,1
20001,12649,1
20001,12650,1
20001,12651,1
20001,12652,1
20001,12653,1
20001,12654,1
20001,12655,1
20001,12656,1
20001,12657,1
20001,12658,1
20001,12659,1
20001,12660,1
20001,12661,1
20001,12662,1
20001,12663,1
20001,12664,1
20001,12665,1
20001,12666,1
20001,12667,1
20001,12668,1
20001,12669,1
20001,12670,1
20001,12671,1
20001,12672,1
20001,12673,1
20001,12674,1
20001,12675,1
20001,12676,1
20001,12677,1
20001,12678,1
20001,12679,1
20001,12680,1
20001,12681,1
20001,12682,1
20001,12683,1
20001,12684,1
20001,12685,1
20001,12686,1
20001,12687,1
20001,12688,1
20001,12689,1
20001,12690,1
20001,12691,1
20001,12692,1
20001,12693,1
20001,12694,1
20001,12695,1
20001,12696,1
20001,12697,1
20001,12698,1
20001,12699,1
20001,12700,1
20001,12701,1
20001,12702,1
20001,12703,1
20001,12704,1
20001,12705,1
20001,12706,1
20001,12707,1
20001,12708,1
20001,12709,1
20001,12710,1
20001,12711,1
20001,12712,1
20001,12713,1
20001,12714,1
20001,12715,1
20001,12716,1
20001,12717,1
20001,12718,1
20001,12719,1
20001,12720,1
20001,12721,1
20001,12722,1
20001,12723,1
20001,12724,1
20001,12725,1
20001,12726,1
20001,12727,1
20001,12728,1
20001,12729,1
20001,12730,1
20001,12731,1
20001,12732,1
20001,12733,1
20001,12734,1
20001,12735,1
20001,12736,1
20001,12737,1
20001,12738,1
20001,12739,1
20001,12740,1
20001,12741,1
20001,12742,1
20001,12743,1
20001,12744,1
20001,12745,1
20001,12746,1
20001,12747,1
20001,12748,1
20001,12749,1
20001,12750,1
20001,12751,1
20001,12752,1
20001,12753,1
20001,12754,1
20001,12755,1
20001,12756,1
20001,12757,1
20001,12758,1
20001,12759,1
20001,12760,1
20001,12761,1
20001,12762,1
20001,12763,1
20001,12764,1
20001,12765,1
20001,12766,1
20001,12767,1
20001,12768,1
20001,12769,1
20001,12770,1
20001,12771,1
20001,12772,1
20001,12773,1
20001,12774,1
20001,12775,1
20001,12776,1
20001,12777,1
20001,12778,1
20001,12779,1
20001,12780,1
20001,12781,1
20001,12782,1
20001,12783,1
20001,12784,1
20001,12785,1
20001,12786,1
20001,12787,1
20001,12788,1
20001,12789,1
20001,12790,1
20001,12791,1
20001,12792,1
20001,12793,1
20001,12794,1
20001,12795,1
20001,12796,1
20001,12797,1
20001,12798,1
20001,12799,1
20001,12800,1
20001,12801,1
20001,12802,1
20001,12803,1
20001,12804,1
20001,12805,1
20001,12806,1
20001,12807,1
20001,12808,1
20001,12809,1
20001,12810,1
20001,12811,1
20001,12812,1
20001,12813,1
20001,12814,1
20001,12815,1
20001,12816,1
20001,12817,1
20001,12818,1
20001,12819,1
20001,12820,1
20001,12821,1
20001,12822,1
20001,12823,1
20001,12824,1
20001,12825,1
20001,12826,1
20001,12827,1
20001,12828,1
20001,12829,1
20001,12830,1
20001,12831,1
20001,12832,1
20001,12833,1
20001,12834,1
20001,12835,1
20001,12836,1
20001,12837,1
20001,12838,1
20001,12839,1
20001,12840,1
20001,12841,1
20001,12842,1
20001,12843,1
20001,12844,1
20001,12845,1
20001,12846,1
20001,12847,1
20001,12848,1
20001,12849,1
20001,12850,1
20001,12851,1
20001,12852,1
20001,12853,1
20001,12854,1
20001,12855,1
20001,12856,1
20001,12857,1
20001,12858,1
20001,12859,1
20001,12860,1
20001,12861,1
20001,12862,1
20001,12863,1
20001,12864,1
20001,12865,1
20001,12866,1
20001,12867,1
20001,12868,1
20001,12869,1
20001,12870,1
20001,12871,1
20001,12872,1
20001,12873,1
20001,12874,1
20001,12875,1
20001,12876,1
20001,12877,1
20001,12878,1
20001,12879,1
20001,12880,1
20001,12881,1
20001,12882,1
20001,12883,1
20001,12884,1
20001,12885,1
20001,12886,1
20001,12887,1
20001,12888,1
20001,12889,1
20001,12890,1
20001,12891,1
20001,12892,1
20001,12893,1
20001,12894,1
20001,12895,1
20001,12896,1
20001,12897,1
20001,12898,1
20001,12899,1
20001,12900,1
20001,12901,1
20001,12902,1
20001,12903,1
20001,12904,1
20001,12905,1
20001,12906,1
20001,12907,1
20001,12908,1
20001,12909,1
20001,12910,1
20001,12911,1
20001,12912,1
20001,12913,1
20001,12914,1
20001,12915,1
20001,12916,1
20001,12917,1
20001,12918,1
20001,12919,1
20001,12920,1
20001,12921,1
20001,12922,1
20001,12923,1
20001,12924,1
20001,12925,1
20001,12926,1
20001,12927,1
20001,12928,1
20001,12929,1
20001,12930,1
20001,12931,1
20001,12932,1
20001,12933,1
20001,12934,1
20001,12935,1
20001,12936,1
20001,12937,1
20001,12938,1
20001,12939,1
20001,12940,1
20001,12941,1
20001,12942,1
20001,12943,1
20001,12944,1
20001,12945,1
20001,12946,1
20001,12947,1
20001,12948,1
20001,12949,1
20001,12950,1
20001,12951,1
20001,12952,1
20001,12953,1
20001,12954,1
20001,12955,1
20001,12956,1
20001,12957,1
20001,12958,1
20001,12959,1
20001,12960,1
20001,12961,1
20001,12962,1
20001,12963,1
20001,12964,1
20001,12965,1
20001,12966,1
20001,12967,1
20001,12968,1
20001,12969,1
20001,12970,1
20001,12971,1
20001,12972,1
20001,12973,1
20001,12974,1
20001,12975,1
20001,12976,1
20001,12977,1
20001,12978,1
20001,12979,1
20001,12980,1
20001,12981,1
20001,12982,1
20001,12983,1
20001,12984,1
20001,12985,1
20001,12986,1
20001,12987,1
20001,12988,1
20001,12989,1
20001,12990,1
20001,12991,1
20001,12992,1
20001,12993,1
20001,12994,1
20001,12995,1
20001,12996,1
20001,12997,1
20001,12998,1
20001,12999,1
20001,13000,1
20001,13001,1
20001,13002,1
20001,13003,1
20001,13004,1
20001,13005,1
20001,13006,1
20001,13007,1
20001,13008,1
20001,13009,1
20001,13010,1
20001,13011,1
20001,13012,1
20001,13013,1
20001,13014,1
20001,13015,1
20001,13016,1
20001,13017,1
20001,13018,1
20001,13019,1
20001,13020,1
20001,13021,1
20001,13022,1
20001,13023,1
20001,13024,1
20001,13025,1
20001,13026,1
20001,13027,1
20001,13028,1
20001,13029,1
20001,13030,1
20001,13031,1
20001,13032,1
20001,13033,1
20001,13034,1
20001,13035,1
20001,13036,1
20001,13037,1
20001,13038,1
20001,13039,1
20001,13040,1
20001,13041,1
20001,13042,1
20001,13043,1
20001,13044,1
20001,13045,1
20001,13046,1
20001,13047,1
20001,13048,1
20001,13049,1
20001,13050,1
20001,13051,1
20001,13052,1
20001,13053,1
20001,13054,1
20001,13055,1
20001,13056,1
20001,13057,1
20001,13058,1
20001,13059,1
20001,13060,1
20001,13061,1
20001,13062,1
20001,13063,1
20001,13064,1
20001,13065,1
20001,13066,1
20001,13067,1
20001,13068,1
20001,13069,1
20001,13070,1
20001,13071,1
20001,13072,1
20001,13073,1
20001,13074,1
20001,13075,1
20001,13076,1
20001,13077,1
20001,13078,1
20001,13079,1
20001,13080,1
20001,13081,1
20001,13082,1
20001,13083,1
20001,13084,1
20001,13085,1
20001,13086,1
20001,13087,1
20001,13088,1
20001,13089,1
20001,13090,1
20001,13091,1
20001,13092,1
20001,13093,1
20001,13094,1
20001,13095,1
20001,13096,1
20001,13097,1
20001,13098,1
20001,13099,1
20001,13100,1
20001,13101,1
20001,13102,1
20001,13103,1
20001,13104,1
20001,13105,1
20001,13106,1
20001,13107,1
20001,13108,1
20001,13109,1
20001,13110,1
20001,13111,1
20001,13112,1
20001,13113,1
20001,13114,1
20001,13115,1
20001,13116,1
20001,13117,1
20001,13118,1
20001,13119,1
20001,13120,1
20001,13121,1
20001,13122,1
20001,13123,1
20001,13124,1
20001,13125,1
20001,13126,1
20001,13127,1
20001,13128,1
20001,13129,1
20001,13130,1
20001,13131,1
20001,13132,1
20001,13133,1
20001,13134,1
20001,13135,1
20001,13136,1
20001,13137,1
20001,13138,1
20001,13139,1
20001,13140,1
20001,13141,1
20001,13142,1
20001,13143,1
20001,13144,1
20001,13145,1
20001,13146,1
20001,13147,1
20001,13148,1
20001,13149,1
20001,13150,1
20001,13151,1
20001,13152,1
20001,13153,1
20001,13154,1
20001,13155,1
20001,13156,1
20001,13157,1
20001,13158,1
20001,13159,1
